path,species,label_id
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/hand/Aesculus_assamica_153.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/hand/Aesculus_assamica_171.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/hand/Aesculus_assamica_172.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/hand/Aesculus_assamica_139.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/hand/Aesculus_assamica_173.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/hand/Aesculus_assamica_135.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/hand/Aesculus_assamica_167.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/hand/Aesculus_assamica_150.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/hand/Aesculus_assamica_144.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/hand/Aesculus_assamica_179.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/hand/Aesculus_assamica_142.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/hand/Aesculus_assamica_168.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/hand/Aesculus_assamica_178.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/hand/Aesculus_assamica_158.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/hand/Aesculus_assamica_156.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/hand/Aesculus_assamica_162.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/hand/Aesculus_assamica_149.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/hand/Aesculus_assamica_130.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/hand/Aesculus_assamica_133.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/hand/Aesculus_assamica_151.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/hand/Aesculus_assamica_166.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/hand/Aesculus_assamica_152.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/hand/Aesculus_assamica_136.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/flower/Aesculus_assamica_44.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/flower/Aesculus_assamica_36.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/flower/Aesculus_assamica_86.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/flower/Aesculus_assamica_105.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/flower/Aesculus_assamica_56.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/flower/Aesculus_assamica_112.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/flower/Aesculus_assamica_58.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/flower/Aesculus_assamica_43.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/flower/Aesculus_assamica_60.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/flower/Aesculus_assamica_37.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/flower/Aesculus_assamica_79.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/flower/Aesculus_assamica_71.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/flower/Aesculus_assamica_106.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/flower/Aesculus_assamica_35.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/flower/Aesculus_assamica_82.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/flower/Aesculus_assamica_63.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/flower/Aesculus_assamica_38.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/flower/Aesculus_assamica_90.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/flower/Aesculus_assamica_40.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/flower/Aesculus_assamica_62.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/flower/Aesculus_assamica_89.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/flower/Aesculus_assamica_111.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/flower/Aesculus_assamica_107.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/fruit/Aesculus_assamica_119.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/fruit/Aesculus_assamica_116.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/fruit/Aesculus_assamica_115.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/fruit/Aesculus_assamica_128.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/fruit/Aesculus_assamica_124.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/Aesculus_assamica_23.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/Aesculus_assamica_24.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/Aesculus_assamica_11.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/Aesculus_assamica_25.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/Aesculus_assamica_1.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/Aesculus_assamica_14.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/Aesculus_assamica_13.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/Aesculus_assamica_18.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/Aesculus_assamica_6.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/Aesculus_assamica_8.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/Aesculus_assamica_21.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/Aesculus_assamica_15.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/Aesculus_assamica_7.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/Aesculus_assamica_22.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/Aesculus_assamica_17.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/Aesculus_assamica_4.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/Aesculus_assamica_9.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/Aesculus_assamica_26.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/Aesculus_assamica_19.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/Aesculus_assamica_20.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/Aesculus_assamica_5.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/Aesculus_assamica_2.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/Aesculus_assamica_3.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/Aesculus_assamica_16.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/Aesculus_assamica_10.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/Aesculus_assamica_27.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Aesculus_assamica/Aesculus_assamica_12.jpg,Aesculus_assamica,4
/home/bigplants/dataset/bigplants-100-resized-224x224/Agapanthus_africanus/Agapanthus_africanus_14.jpg,Agapanthus_africanus,5
/home/bigplants/dataset/bigplants-100-resized-224x224/Agapanthus_africanus/Agapanthus_africanus_28.jpg,Agapanthus_africanus,5
/home/bigplants/dataset/bigplants-100-resized-224x224/Agapanthus_africanus/Agapanthus_africanus_35.jpg,Agapanthus_africanus,5
/home/bigplants/dataset/bigplants-100-resized-224x224/Agave_americana/Agave_americana_5.jpg,Agave_americana,6
/home/bigplants/dataset/bigplants-100-resized-224x224/Agave_americana/Agave_americana_32.jpg,Agave_americana,6
/home/bigplants/dataset/bigplants-100-resized-224x224/Agave_americana/Agave_americana_6.jpg,Agave_americana,6
/home/bigplants/dataset/bigplants-100-resized-224x224/Agave_americana/Agave_americana_21.jpg,Agave_americana,6
/home/bigplants/dataset/bigplants-100-resized-224x224/Agave_americana/Agave_americana_31.jpg,Agave_americana,6
/home/bigplants/dataset/bigplants-100-resized-224x224/Agave_americana/Agave_americana_7.jpg,Agave_americana,6
/home/bigplants/dataset/bigplants-100-resized-224x224/Agave_americana/Agave_americana_10.jpg,Agave_americana,6
/home/bigplants/dataset/bigplants-100-resized-224x224/Agave_americana/Agave_americana_3.jpg,Agave_americana,6
/home/bigplants/dataset/bigplants-100-resized-224x224/Agave_americana/Agave_americana_25.jpg,Agave_americana,6
/home/bigplants/dataset/bigplants-100-resized-224x224/Agave_americana/Agave_americana_20.jpg,Agave_americana,6
/home/bigplants/dataset/bigplants-100-resized-224x224/Agave_americana/Agave_americana_16.jpg,Agave_americana,6
/home/bigplants/dataset/bigplants-100-resized-224x224/Agave_americana/Agave_americana_28.jpg,Agave_americana,6
/home/bigplants/dataset/bigplants-100-resized-224x224/Agave_americana/Agave_americana_23.jpg,Agave_americana,6
/home/bigplants/dataset/bigplants-100-resized-224x224/Agave_americana/Agave_americana_19.jpg,Agave_americana,6
/home/bigplants/dataset/bigplants-100-resized-224x224/Agave_americana/Agave_americana_22.jpg,Agave_americana,6
/home/bigplants/dataset/bigplants-100-resized-224x224/Agave_americana/Agave_americana_12.jpg,Agave_americana,6
/home/bigplants/dataset/bigplants-100-resized-224x224/Agave_americana/Agave_americana_11.jpg,Agave_americana,6
/home/bigplants/dataset/bigplants-100-resized-224x224/Agave_americana/Agave_americana_1.jpg,Agave_americana,6
/home/bigplants/dataset/bigplants-100-resized-224x224/Agave_americana/Agave_americana_15.jpg,Agave_americana,6
/home/bigplants/dataset/bigplants-100-resized-224x224/Agave_americana/Agave_americana_4.jpg,Agave_americana,6
/home/bigplants/dataset/bigplants-100-resized-224x224/Agave_americana/Agave_americana_14.jpg,Agave_americana,6
/home/bigplants/dataset/bigplants-100-resized-224x224/Agave_americana/Agave_americana_9.jpg,Agave_americana,6
/home/bigplants/dataset/bigplants-100-resized-224x224/Agave_americana/Agave_americana_27.jpg,Agave_americana,6
/home/bigplants/dataset/bigplants-100-resized-224x224/Agave_americana/Agave_americana_13.jpg,Agave_americana,6
/home/bigplants/dataset/bigplants-100-resized-224x224/Agave_americana/Agave_americana_24.jpg,Agave_americana,6
/home/bigplants/dataset/bigplants-100-resized-224x224/Ageratum_conyzoides/Ageratum_conyzoides_8.jpg,Ageratum_conyzoides,7
/home/bigplants/dataset/bigplants-100-resized-224x224/Ageratum_conyzoides/Ageratum_conyzoides_13.jpg,Ageratum_conyzoides,7
/home/bigplants/dataset/bigplants-100-resized-224x224/Ageratum_conyzoides/Ageratum_conyzoides_3.jpg,Ageratum_conyzoides,7
/home/bigplants/dataset/bigplants-100-resized-224x224/Ageratum_conyzoides/Ageratum_conyzoides_12.jpg,Ageratum_conyzoides,7
/home/bigplants/dataset/bigplants-100-resized-224x224/Ageratum_conyzoides/Ageratum_conyzoides_5.jpg,Ageratum_conyzoides,7
/home/bigplants/dataset/bigplants-100-resized-224x224/Ageratum_conyzoides/Ageratum_conyzoides_11.jpg,Ageratum_conyzoides,7
/home/bigplants/dataset/bigplants-100-resized-224x224/Ageratum_conyzoides/Ageratum_conyzoides_1.jpg,Ageratum_conyzoides,7
/home/bigplants/dataset/bigplants-100-resized-224x224/Ageratum_conyzoides/Ageratum_conyzoides_4.jpg,Ageratum_conyzoides,7
/home/bigplants/dataset/bigplants-100-resized-224x224/Ageratum_conyzoides/Ageratum_conyzoides_9.jpg,Ageratum_conyzoides,7
/home/bigplants/dataset/bigplants-100-resized-224x224/Aglaonema_modestum/Aglaonema_modestum_27.jpg,Aglaonema_modestum,8
/home/bigplants/dataset/bigplants-100-resized-224x224/Aglaonema_modestum/Aglaonema_modestum_18.jpg,Aglaonema_modestum,8
/home/bigplants/dataset/bigplants-100-resized-224x224/Aglaonema_modestum/Aglaonema_modestum_12.jpg,Aglaonema_modestum,8
/home/bigplants/dataset/bigplants-100-resized-224x224/Aglaonema_modestum/Aglaonema_modestum_3.jpg,Aglaonema_modestum,8
/home/bigplants/dataset/bigplants-100-resized-224x224/Aglaonema_modestum/Aglaonema_modestum_11.jpg,Aglaonema_modestum,8
/home/bigplants/dataset/bigplants-100-resized-224x224/Aglaonema_modestum/Aglaonema_modestum_1.jpg,Aglaonema_modestum,8
/home/bigplants/dataset/bigplants-100-resized-224x224/Aglaonema_modestum/Aglaonema_modestum_22.jpg,Aglaonema_modestum,8
/home/bigplants/dataset/bigplants-100-resized-224x224/Aglaonema_modestum/Aglaonema_modestum_26.jpg,Aglaonema_modestum,8
/home/bigplants/dataset/bigplants-100-resized-224x224/Aglaonema_modestum/Aglaonema_modestum_5.jpg,Aglaonema_modestum,8
/home/bigplants/dataset/bigplants-100-resized-224x224/Aglaonema_modestum/Aglaonema_modestum_6.jpg,Aglaonema_modestum,8
/home/bigplants/dataset/bigplants-100-resized-224x224/Aglaonema_modestum/Aglaonema_modestum_21.jpg,Aglaonema_modestum,8
/home/bigplants/dataset/bigplants-100-resized-224x224/Aglaonema_modestum/Aglaonema_modestum_15.jpg,Aglaonema_modestum,8
/home/bigplants/dataset/bigplants-100-resized-224x224/Aglaonema_modestum/Aglaonema_modestum_4.jpg,Aglaonema_modestum,8
/home/bigplants/dataset/bigplants-100-resized-224x224/Aglaonema_modestum/Aglaonema_modestum_23.jpg,Aglaonema_modestum,8
/home/bigplants/dataset/bigplants-100-resized-224x224/Aglaonema_modestum/Aglaonema_modestum_7.jpg,Aglaonema_modestum,8
/home/bigplants/dataset/bigplants-100-resized-224x224/Aglaonema_modestum/Aglaonema_modestum_9.jpg,Aglaonema_modestum,8
/home/bigplants/dataset/bigplants-100-resized-224x224/Aglaonema_modestum/Aglaonema_modestum_20.jpg,Aglaonema_modestum,8
/home/bigplants/dataset/bigplants-100-resized-224x224/Aglaonema_modestum/Aglaonema_modestum_8.jpg,Aglaonema_modestum,8
/home/bigplants/dataset/bigplants-100-resized-224x224/Aglaonema_modestum/Aglaonema_modestum_25.jpg,Aglaonema_modestum,8
/home/bigplants/dataset/bigplants-100-resized-224x224/Aglaonema_modestum/Aglaonema_modestum_29.jpg,Aglaonema_modestum,8
/home/bigplants/dataset/bigplants-100-resized-224x224/Aglaonema_modestum/Aglaonema_modestum_2.jpg,Aglaonema_modestum,8
/home/bigplants/dataset/bigplants-100-resized-224x224/Aglaonema_modestum/Aglaonema_modestum_10.jpg,Aglaonema_modestum,8
/home/bigplants/dataset/bigplants-100-resized-224x224/Allamanda_cathartica/Allamanda_cathartica_16.jpg,Allamanda_cathartica,9
/home/bigplants/dataset/bigplants-100-resized-224x224/Allamanda_cathartica/Allamanda_cathartica_4.jpg,Allamanda_cathartica,9
/home/bigplants/dataset/bigplants-100-resized-224x224/Allamanda_cathartica/Allamanda_cathartica_3.jpg,Allamanda_cathartica,9
/home/bigplants/dataset/bigplants-100-resized-224x224/Allamanda_cathartica/Allamanda_cathartica_11.jpg,Allamanda_cathartica,9
/home/bigplants/dataset/bigplants-100-resized-224x224/Allamanda_cathartica/Allamanda_cathartica_18.jpg,Allamanda_cathartica,9
/home/bigplants/dataset/bigplants-100-resized-224x224/Allamanda_cathartica/Allamanda_cathartica_13.jpg,Allamanda_cathartica,9
/home/bigplants/dataset/bigplants-100-resized-224x224/Allamanda_cathartica/Allamanda_cathartica_10.jpg,Allamanda_cathartica,9
/home/bigplants/dataset/bigplants-100-resized-224x224/Allamanda_cathartica/Allamanda_cathartica_17.jpg,Allamanda_cathartica,9
/home/bigplants/dataset/bigplants-100-resized-224x224/Allamanda_cathartica/Allamanda_cathartica_12.jpg,Allamanda_cathartica,9
/home/bigplants/dataset/bigplants-100-resized-224x224/Allamanda_cathartica/Allamanda_cathartica_23.jpg,Allamanda_cathartica,9
/home/bigplants/dataset/bigplants-100-resized-224x224/Allamanda_cathartica/Allamanda_cathartica_8.jpg,Allamanda_cathartica,9
/home/bigplants/dataset/bigplants-100-resized-224x224/Allamanda_cathartica/Allamanda_cathartica_7.jpg,Allamanda_cathartica,9
/home/bigplants/dataset/bigplants-100-resized-224x224/Allamanda_cathartica/Allamanda_cathartica_22.jpg,Allamanda_cathartica,9
/home/bigplants/dataset/bigplants-100-resized-224x224/Allamanda_cathartica/Allamanda_cathartica_5.jpg,Allamanda_cathartica,9
/home/bigplants/dataset/bigplants-100-resized-224x224/Allamanda_cathartica/Allamanda_cathartica_15.jpg,Allamanda_cathartica,9
/home/bigplants/dataset/bigplants-100-resized-224x224/Allamanda_cathartica/Allamanda_cathartica_24.jpg,Allamanda_cathartica,9
/home/bigplants/dataset/bigplants-100-resized-224x224/Allium_cepa/Allium_cepa_9.jpg,Allium_cepa,10
/home/bigplants/dataset/bigplants-100-resized-224x224/Allium_cepa/Allium_cepa_20.jpg,Allium_cepa,10
/home/bigplants/dataset/bigplants-100-resized-224x224/Allium_cepa/Allium_cepa_21.jpg,Allium_cepa,10
/home/bigplants/dataset/bigplants-100-resized-224x224/Allium_cepa/Allium_cepa_15.jpg,Allium_cepa,10
/home/bigplants/dataset/bigplants-100-resized-224x224/Allium_cepa/Allium_cepa_29.jpg,Allium_cepa,10
/home/bigplants/dataset/bigplants-100-resized-224x224/Allium_cepa/Allium_cepa_8.jpg,Allium_cepa,10
/home/bigplants/dataset/bigplants-100-resized-224x224/Allium_cepa/Allium_cepa_28.jpg,Allium_cepa,10
/home/bigplants/dataset/bigplants-100-resized-224x224/Allium_cepa/Allium_cepa_13.jpg,Allium_cepa,10
/home/bigplants/dataset/bigplants-100-resized-224x224/Allium_cepa/Allium_cepa_10.jpg,Allium_cepa,10
/home/bigplants/dataset/bigplants-100-resized-224x224/Allium_cepa/Allium_cepa_23.jpg,Allium_cepa,10
/home/bigplants/dataset/bigplants-100-resized-224x224/Allium_cepa/Allium_cepa_2.jpg,Allium_cepa,10
/home/bigplants/dataset/bigplants-100-resized-224x224/Allium_cepa/Allium_cepa_35.jpg,Allium_cepa,10
/home/bigplants/dataset/bigplants-100-resized-224x224/Allium_cepa/Allium_cepa_4.jpg,Allium_cepa,10
/home/bigplants/dataset/bigplants-100-resized-224x224/Allium_cepa/Allium_cepa_26.jpg,Allium_cepa,10
/home/bigplants/dataset/bigplants-100-resized-224x224/Allium_cepa/Allium_cepa_6.jpg,Allium_cepa,10
/home/bigplants/dataset/bigplants-100-resized-224x224/Allium_cepa/Allium_cepa_5.jpg,Allium_cepa,10
/home/bigplants/dataset/bigplants-100-resized-224x224/Allium_cepa/Allium_cepa_11.jpg,Allium_cepa,10
/home/bigplants/dataset/bigplants-100-resized-224x224/Allium_cepa/Allium_cepa_17.jpg,Allium_cepa,10
/home/bigplants/dataset/bigplants-100-resized-224x224/Allium_cepa/Allium_cepa_7.jpg,Allium_cepa,10
/home/bigplants/dataset/bigplants-100-resized-224x224/Allium_cepa/Allium_cepa_18.jpg,Allium_cepa,10
/home/bigplants/dataset/bigplants-100-resized-224x224/Allium_cepa/Allium_cepa_14.jpg,Allium_cepa,10
/home/bigplants/dataset/bigplants-100-resized-224x224/Allium_cepa/Allium_cepa_12.jpg,Allium_cepa,10
/home/bigplants/dataset/bigplants-100-resized-224x224/Allium_cepa/Allium_cepa_34.jpg,Allium_cepa,10
